"STATION","NAME","DATE","MDTX","PRCP","TAVG","TMAX","TMIN"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-05",,"0.00","69","73","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-06",,"0.00","69","72","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-07",,"0.00","74","80","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-08",,"0.00","77","92","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-09",,"0.00","74","80","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-10",,"0.00","74","78","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-11",,"0.01","75","82","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-12",,"0.18","74","81","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-13",,"0.34","78","88","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-14",,"0.65","62","68","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-15",,"0.52","66","71","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-16",,"0.02","68","71","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-17",,"0.20","69","76","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-18",,"0.38","69","72","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-19",,"1.64","71","78","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-20",,"1.46","69","73","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-21",,"4.33","68","70","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-22",,"1.18","66","70","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-23",,"1.37","67","72","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-24",,"0.97","75","86","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-25",,"0.00","71","84","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-26",,"0.00","69","74","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-27",,"0.00","72","82","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-28",,"0.00","69","76","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-29",,"0.00","69","76","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-30",,"0.17","65","70","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-03-31",,"0.28","66","71","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-01",,"0.53","69","76","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-02",,"0.00","69","79","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-03",,"0.00","72","80","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-04",,"0.00","74","86","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-05",,"0.00","73","78","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-06",,"0.02","72","79","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-07",,"0.02","71","79","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-08",,"0.09","71","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-09",,"0.00","72","86","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-10",,"0.00","65","76","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-11",,"0.00","58","67","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-12",,"0.00","59","66","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-13",,"0.00","65","74","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-14",,"0.00","72","84","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-15",,"0.00","69","80","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-16",,"0.00","64","69","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-17",,"0.00","61","67","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-18",,"0.00","62","70","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-19",,"0.00","65","78","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-20",,"0.00","67","75","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-21",,"0.00","60","66","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-22",,"0.00","59","69","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-23",,"0.00","61","73","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-24",,"0.00","63","75","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-25",,"0.00","62","70","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-26",,"0.00","63","74","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-27",,"0.00","65","73","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-28",,"0.00","64","72","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-29",,"0.00","64","75","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-04-30",,"0.00","65","73","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-01",,"0.00","66","75","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-02",,"0.00","67","76","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-03",,"0.00","68","78","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-04",,"0.00","60","65","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-05",,"1.46","65","67","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-06",,"0.74","68","71","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-07",,"0.80","66","71","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-08",,"0.02","69","80","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-09",,"0.00","64","70","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-10",,"0.00","67","78","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-11",,"0.00","64","75","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-12",,"0.00","63","68","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-13",,"0.25","65","76","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-14",,"0.00","59","69","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-15",,"0.00","55","64","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-16",,"0.00","56","67","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-17",,"0.00","56","65","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-18",,"0.00","58","69","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-19",,"0.00","58","71","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-20",,"0.00","59","71","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-21",,"0.03","56","63","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-22",,"0.09","58","66","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-23",,"0.00","61","67","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-24",,"0.08","62","67","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-25",,"0.04","65","72","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-26",,"0.00","61","72","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-27",,"0.00","58","67","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-28",,"0.00","55","61","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-29",,"0.00","56","60","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-30",,"0.00","55","60","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-05-31",,"0.00","56","65","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-01",,"0.00","58","68","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-02",,"0.00","60","72","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-03",,"0.00","55","61","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-04",,"0.34","58","70","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-05",,"0.01","55","64","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-06",,"0.00","56","67","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-07",,"0.00","60","68","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-08",,"0.00","58","68","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-09",,"0.29","52","62","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-10",,"0.00","47","53","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-11",,"0.24","54","62","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-12",,"0.00","56","66","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-13",,"0.00","56","67","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-14",,"0.00","57","63","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-15",,"0.00","56","63","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-16",,"0.00","58","68","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-17",,"0.24","56","65","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-18",,"0.00","58","66","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-19",,"0.06","56","59","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-20",,"0.24","55","59","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-21",,"0.17","54","60","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-22",,"0.09","56","61","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-23",,"0.00","62","68","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-24",,"0.01","63","73","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-25",,"0.02","59","69","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-26",,"0.01","55","66","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-27",,"0.00","55","67","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-28",,"0.12","57","61","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-29",,"0.83","56","61","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-06-30",,"1.03","58","63","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-01",,"0.11","58","62","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-02",,"0.09","57","68","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-03",,"0.01","56","69","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-04",,"0.00","52","62","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-05",,"0.00","52","63","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-06",,"0.00","51","62","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-07",,"0.00","51","62","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-08",,"0.00","54","64","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-09",,"0.00","54","56","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-10",,"0.23","54","58","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-11",,"0.56","53","61","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-12",,"0.02","55","64","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-13",,"0.00","59","68","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-14",,"0.00","58","63","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-15",,"0.06","60",,"53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-16",,"0.17","59","68","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-17",,"0.03","54","60","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-18",,"0.00","55","66","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-19",,"0.00","53","62","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-20",,"0.00","55","63","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-21",,"0.00","51","57","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-22",,"0.00","56","64","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-23",,"0.01","56","63","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-24",,"0.02","57","66","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-25",,"0.00","54","60","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-26",,"0.00","59","68","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-27",,"0.00","62","70","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-28",,"0.00","63","79","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-29",,"0.00","54","65","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-30",,"0.00","55","65","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-07-31",,"0.00","65","72","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-01",,"0.00","59","78","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-02",,"0.00","60","67","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-03",,"0.12","58","70","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-04",,"0.00","54","61","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-05",,"0.00","56","68","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-06",,"0.00","57","71","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-07",,"0.00","57","67","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-08",,"0.08","55","63","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-09",,"0.05","58","66","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-10",,"0.00","63","73","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-11",,"0.00","67","77","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-12",,"0.00","57","70","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-13",,"0.00","57","69","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-14",,"0.00","57","67","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-15",,"0.00","60","70","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-16",,"0.00","60","74","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-17",,"0.00","55","63","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-18",,"0.00","56","65","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-19",,"0.00","60","70","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-20",,"0.00","63","74","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-21",,"0.00","61","75","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-22",,"0.00","69","79","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-23",,"0.00","64","79","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-24",,"1.06","49","53","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-25",,"2.18","54","63","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-26",,"0.00","55","62","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-27",,"0.00","58","68","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-28",,"0.00","55","63","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-29",,"0.00","55","65","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-30",,"0.00","57","66","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-08-31",,"0.00","61","73","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-01",,"0.00","63","76","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-02",,"0.00","65","73","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-03",,"0.00","66","75","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-04",,"0.00","64","74","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-05",,"0.44","56","68","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-06",,"0.03","55","63","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-07",,"0.00","61","75","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-08",,"0.00","61","74","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-09",,"0.00","70","83","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-10",,"0.00","62","76","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-11",,"0.00","74","86","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-12",,"0.00","70","89","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-13",,"0.00","55","63","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-14",,"0.87","53","58","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-15",,"0.16","55","61","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-16",,"0.00","56","63","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-17",,"0.00","65","71","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-18",,"0.00","63","77","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-19",,"0.09","65","76","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-20",,"0.00","63","82","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-21",,"0.00","55","60","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-22",,"0.12","57","64","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-23",,"0.00","67","81","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-24",,"0.00","70","82","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-25",,"0.00","58","67","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-26",,"0.01","56","61","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-27",,"0.02","60","67","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-28",,"0.00","65","72","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-29",,"0.00","64","73","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-09-30",,"0.11","67","76","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-01",,"0.01","62","77","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-02",,"0.88","63","74","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-03",,"0.11","68","78","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-04",,"0.00","69","82","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-05",,"0.00","63","73","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-06",,"0.00","64","74","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-07",,"0.00","68","89","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-08",,"0.00","65","72","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-09",,"0.00","72","82","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-10",,"0.00","60","80","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-11",,"0.36","58","61","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-12",,"0.06","61","65","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-13",,"0.04","64","66","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-14",,"0.17","66","75","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-15",,"1.00","62","73","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-16",,"0.02","63","73","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-17",,"0.00","63","71","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-18",,"0.00","69","81","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-19",,"0.00","60","74","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-20",,"0.01","64","71","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-21",,"0.00","67","74","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-22",,"0.01","68","74","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-23",,"0.00","71","82","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-24",,"0.01","63","71","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-25",,"0.01","63","72","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-26",,"0.00","65","70","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-27",,"0.00","69","75","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-28",,"0.00","76","87","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-29",,"0.00","75","94","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-30",,"0.00","60","67","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-10-31",,"0.00","63","70","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-01",,"0.00","69","74","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-02",,"0.00","70","78","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-03",,"0.00","70","78","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-04",,"0.00","65","72","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-05",,"0.50","68","74","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-06",,"0.00","70","78","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-07",,"0.01","68","78","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-08",,"0.46","67","74","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-09",,"0.02","69","74","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-10",,"0.00","67","72","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-11",,"0.52","61","66","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-12",,"0.76","63","66","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-13",,"0.01","64","72","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-14",,"0.02","63","74","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-15",,"0.00","64","74","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-16",,"0.00","62","67","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-17",,"0.00","66","71","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-18",,"0.00","71","77","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-19",,"0.02","69","85","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-20",,"0.01","62","67","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-21",,"0.49","62","65","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-22",,"0.56","65","69","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-23",,"0.10","67","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-24",,"0.00","72","80","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-25",,"0.16","69","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-26",,"1.49","63","66","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-27",,"0.31","63","65","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-28",,"0.03","62","66","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-29",,"0.00","67","71","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-11-30",,"0.00","69","74","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-01",,"0.06","73","81","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-02",,"0.00","74","81","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-03",,"0.00","67","82","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-04",,"0.01","65","70","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-05",,"0.04","65","69","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-06",,"0.02","69","74","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-07",,"0.00","70","84","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-08",,"0.06","63","67","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-09",,"0.11","66","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-10",,"0.71","62","72","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-11",,"0.42","64","68","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-12",,"0.00","65","69","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-13",,"0.00","66","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-14",,"0.00","69","76","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-15",,"0.00","75","86","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-16",,"0.17","69","76","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-17",,"0.02","73","79","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-18",,"0.00","80","89","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-19",,"0.13","80","96","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-20",,"0.01","77","85","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-21",,"0.00","76","85","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-22",,"0.00","73","80","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-23",,"0.22","73","81","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-24",,"0.14","73","80","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-25",,"0.00","77","87","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2021-12-26",,"0.00","70","76","69"
